,count,percent
anthony weiner,33,0.0010012439697806366
restaurants,33,0.0010012439697806366
Backward,33,0.0010012439697806366
Lower East Side,33,0.0010012439697806366
divorce,33,0.0010012439697806366
Agudath Israel Of America,32,0.0009709032434236475
social media,32,0.0009709032434236475
On Language,32,0.0009709032434236475
police,32,0.0009709032434236475
Anthony Weiner,32,0.0009709032434236475
slaughter,32,0.0009709032434236475
sarah silverman,32,0.0009709032434236475
Toronto,32,0.0009709032434236475
borough park,32,0.0009709032434236475
torah,32,0.0009709032434236475
hummus,32,0.0009709032434236475
health,32,0.0009709032434236475
berlin,32,0.0009709032434236475
Ben Shalev,32,0.0009709032434236475
apartheid,31,0.0009405625170666586
Temple Mount,31,0.0009405625170666586
Breitbart News,31,0.0009405625170666586
sanctions,31,0.0009405625170666586
Ezra Glinter,31,0.0009405625170666586
reproductive rights,31,0.0009405625170666586
poverty,31,0.0009405625170666586
Soviet Union,31,0.0009405625170666586
Mossad,31,0.0009405625170666586
Sheryl Sandberg,31,0.0009405625170666586
Thanksgiving,31,0.0009405625170666586
Jazz,31,0.0009405625170666586
bar refaeli,31,0.0009405625170666586
Sweden,31,0.0009405625170666586
Montreal,31,0.0009405625170666586
social justice,31,0.0009405625170666586
Musical Theater,31,0.0009405625170666586
claims conference,31,0.0009405625170666586
Steven Spielberg,31,0.0009405625170666586
modesty,31,0.0009405625170666586
George Soros,31,0.0009405625170666586
toronto,30,0.0009102217907096696
san diego,30,0.0009102217907096696
Hollywood,30,0.0009102217907096696
latkes,30,0.0009102217907096696
Divorce,30,0.0009102217907096696
cancer,30,0.0009102217907096696
marine le pen,30,0.0009102217907096696
Jesus Christ,30,0.0009102217907096696
New Jersey,30,0.0009102217907096696
Talmud,30,0.0009102217907096696
anti-muslim,30,0.0009102217907096696
Martin Luther King,30,0.0009102217907096696
president,30,0.0009102217907096696
newtown,30,0.0009102217907096696
archives,30,0.0009102217907096696
Jerusalem Post,30,0.0009102217907096696
Jerusalem embassy,30,0.0009102217907096696
Golan,30,0.0009102217907096696
abraham foxman,29,0.0008798810643526806
human rights,29,0.0008798810643526806
California,29,0.0008798810643526806
Conservative Judaism,29,0.0008798810643526806
Shmuley Boteach,29,0.0008798810643526806
inequality,29,0.0008798810643526806
fiction,29,0.0008798810643526806
Jewish Voice for Peace,29,0.0008798810643526806
CNN,29,0.0008798810643526806
vote,29,0.0008798810643526806
Linda Sarsour,29,0.0008798810643526806
vandalism,29,0.0008798810643526806
multimedia,29,0.0008798810643526806
eritrea,29,0.0008798810643526806
google,29,0.0008798810643526806
Opera,28,0.0008495403379956916
hezbollah,28,0.0008495403379956916
David Ben Gurion,28,0.0008495403379956916
